"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","Response","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","GeoLocation","ResponseID","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1","StratificationCategoryID2","StratificationID2","StratificationCategoryID3","StratificationID3"
2014,2018,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","55.3","55.3",NULL,NULL,"53.1","57.6","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2012,2016,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.5","0.5",NULL,NULL,"0.3","0.6","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2011,2015,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.2","0.2",NULL,NULL,"0.1","0.3","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2013,2017,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","72.7","72.7",NULL,NULL,"71","74.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2015,2019,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","53.0","53",NULL,NULL,"50.8","55.2","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2014,2018,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.2","0.2",NULL,NULL,"0.1","0.3","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2012,2016,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","50.5","50.5",NULL,NULL,"49.1","52","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2009,2013,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","44.5","44.5",NULL,NULL,"42.6","46.5","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2015,2019,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","66.3","66.3",NULL,NULL,"64.1","68.6","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2015,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2010,2014,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2013,2017,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","38.5","38.5",NULL,NULL,"21.2","62.5","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2011,2015,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","72.4","72.4",NULL,NULL,"70.7","74.2","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2015,2019,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","36.8","36.8",NULL,NULL,"21","58.6","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2012,2016,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","50.7","50.7",NULL,NULL,"49.2","52.2","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2009,2013,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","40.7","40.7",NULL,NULL,"23.1","64.9","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2015,2019,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.2","0.2",NULL,NULL,"0.1","0.4","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2009,2013,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","75.1","75.1",NULL,NULL,"73.3","77","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2010,2014,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","52.5","52.5",NULL,NULL,"51","54.1","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2018,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2012,2016,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2009,2013,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","86.7","86.7",NULL,NULL,"83.8","89.7","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2010,2014,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2015,2019,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2009,2013,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2009,2013,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","66.5","66.5",NULL,NULL,"64.2","68.9","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2008,2012,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","86.5","86.5",NULL,NULL,"83.6","89.6","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2014,2018,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","40.0","40",NULL,NULL,"38.3","41.8","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2013,2017,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.2","0.2",NULL,NULL,"0.1","0.3","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2013,2017,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","66.3","66.3",NULL,NULL,"64","68.6","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2013,2017,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","28.3","28.3",NULL,NULL,"16.2","45.3","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2013,2017,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","72.0","72",NULL,NULL,"70.2","73.7","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2009,2013,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","53.7","53.7",NULL,NULL,"52.2","55.3","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2008,2012,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","74.8","74.8",NULL,NULL,"73","76.7","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2013,2017,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","57.6","57.6",NULL,NULL,"34.6","89","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2012,2016,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","41.8","41.8",NULL,NULL,"40","43.7","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2012,2016,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","83.7","83.7",NULL,NULL,"80.9","86.6","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2011,2015,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","34.4","34.4",NULL,NULL,"19.7","55","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2010,2014,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","73.8","73.8",NULL,NULL,"72","75.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2018,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","66.9","66.9",NULL,NULL,"64.6","69.2","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2012,2016,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2010,2014,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","52.7","52.7",NULL,NULL,"51.2","54.2","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2012,2016,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2010,2014,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.2","0.2",NULL,NULL,"0.1","0.4","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2010,2014,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2013,2017,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","40.8","40.8",NULL,NULL,"39","42.6","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2015,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.4","0.4",NULL,NULL,"0.3","0.5","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2014,2018,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","46.9","46.9",NULL,NULL,"45.5","48.3","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2010,2014,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.3","0.3",NULL,NULL,"0.2","0.5","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2015,2019,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","70.4","70.4",NULL,NULL,"68.8","72.1","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2015,2019,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.3","0.3",NULL,NULL,"0.2","0.4","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2008,2012,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2015,2019,"ME","Maine","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","0.5","0.5",NULL,NULL,"0.4","0.7","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","AIAO",NULL,NULL,NULL,NULL
2010,2014,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","64.5","64.5",NULL,NULL,"62","67.1","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2013,2017,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2011,2015,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","51.7","51.7",NULL,NULL,"50.2","53.2","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2013,2017,"ME","Maine","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-68.98503133599962 45.254228894000505)",NULL,"23","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
2008,2012,"MD","Maryland","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","46.4","46.4",NULL,NULL,"45.6","47.2","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-76.60926011099963 39.29058096400047)",NULL,"24","CAN","CAN8_2","AVGANNAGEADJRATE","OVERALL","OVR",NULL,NULL,NULL,NULL
2008,2012,"MD","Maryland","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","57.1","57.1",NULL,NULL,"55.7","58.4","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-76.60926011099963 39.29058096400047)",NULL,"24","CAN","CAN8_2","AVGANNAGEADJRATE","GENDER","GENM",NULL,NULL,NULL,NULL
2015,2019,"MD","Maryland","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","38.0","38",NULL,NULL,"37.2","38.8","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-76.60926011099963 39.29058096400047)",NULL,"24","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2010,2014,"MD","Maryland","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","1.4","1.4",NULL,NULL,"1.2","1.5","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-76.60926011099963 39.29058096400047)",NULL,"24","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2015,2019,"MD","Maryland","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","1.6","1.6",NULL,NULL,"1.5","1.8","Race/Ethnicity","Asian or Pacific Islander",NULL,NULL,NULL,NULL,"POINT (-76.60926011099963 39.29058096400047)",NULL,"24","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","APIO",NULL,NULL,NULL,NULL
2010,2014,"MD","Maryland","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","44.8","44.8",NULL,NULL,"43.3","46.4","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-76.60926011099963 39.29058096400047)",NULL,"24","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","BLK",NULL,NULL,NULL,NULL
2008,2012,"MD","Maryland","Statewide central cancer registries","Cancer","Cancer of the lung and bronchus, incidence",NULL,"per 100,000","Average Annual Age-adjusted Rate","46.6","46.6",NULL,NULL,"45.8","47.4","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-76.60926011099963 39.29058096400047)",NULL,"24","CAN","CAN8_1","AVGANNAGEADJRATE","RACE","WHT",NULL,NULL,NULL,NULL
2015,2019,"MD","Maryland","Death Certificate","Cancer","Cancer of the lung and bronchus, mortality",NULL,"per 100,000","Average Annual Age-adjusted Rate","10.5","10.5",NULL,NULL,"8.7","12.5","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-76.60926011099963 39.29058096400047)",NULL,"24","CAN","CAN8_2","AVGANNAGEADJRATE","RACE","HIS",NULL,NULL,NULL,NULL
