"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","Response","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","GeoLocation","ResponseID","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1","StratificationCategoryID2","StratificationID2","StratificationCategoryID3","StratificationID3"
2018,2018,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","13.6","13.6",NULL,NULL,"9.5","19.1","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","HIS",NULL,NULL,NULL,NULL
2015,2015,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","MRC",NULL,NULL,NULL,NULL
2015,2015,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","9.7","9.7",NULL,NULL,"6.2","14.9","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","OTH",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","19.1","19.1",NULL,NULL,"17.6","20.7","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2015,2015,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","15.7","15.7",NULL,NULL,"14.1","17.5","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","24.2","24.2",NULL,NULL,"12.9","40.6","Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","MRC",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","10.6","10.6",NULL,NULL,"7.6","14.6","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","OTH",NULL,NULL,NULL,NULL
2019,2019,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"-","No data available",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","8.9","8.9",NULL,NULL,"6.3","12.5","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","OTH",NULL,NULL,NULL,NULL
2019,2019,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence",NULL,NULL,"-","No data available",NULL,NULL,"Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2020,2020,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","12.8","12.8",NULL,NULL,"10.7","15.4","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","BLK",NULL,NULL,NULL,NULL
2019,2019,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence",NULL,NULL,"-","No data available",NULL,NULL,"Gender","Male",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","7.1","7.1",NULL,NULL,"4.5","10.9","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","OTH",NULL,NULL,NULL,NULL
2012,2012,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","28.8","28.8",NULL,NULL,"18.6","41.9","Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","MRC",NULL,NULL,NULL,NULL
2016,2016,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","11.0","11",NULL,NULL,"8.5","14","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","HIS",NULL,NULL,NULL,NULL
2021,2021,"NM","New Mexico","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","18.7","18.7",NULL,NULL,"10.7","30.6","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","TOB","TOB1_2","AGEADJPREV","RACE","BLK",NULL,NULL,NULL,NULL
2019,2019,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"-","No data available",NULL,NULL,"Gender","Female",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","13.6","13.6",NULL,NULL,"11.6","16","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","HIS",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","17.8","17.8",NULL,NULL,"16.4","19.2","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","WHT",NULL,NULL,NULL,NULL
2020,2020,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","13.2","13.2",NULL,NULL,"11.9","14.5","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","13.3","13.3",NULL,NULL,"10.6","16.5","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","HIS",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","31.8","31.8",NULL,NULL,"19.3","47.5","Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","MRC",NULL,NULL,NULL,NULL
2015,2015,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","10.7","10.7",NULL,NULL,"8.6","13.2","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","HIS",NULL,NULL,NULL,NULL
2014,2014,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","14.2","14.2",NULL,NULL,"11.8","17","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","12.7","12.7",NULL,NULL,"10.7","14.9","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","HIS",NULL,NULL,NULL,NULL
2019,2019,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence",NULL,NULL,"-","No data available",NULL,NULL,"Gender","Female",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","18.8","18.8",NULL,NULL,"17.5","20.3","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","WHT",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","20.8","20.8",NULL,NULL,"18","23.9","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","BLK",NULL,NULL,NULL,NULL
2012,2012,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","20.4","20.4",NULL,NULL,"18.9","22","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2016,2016,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","15.2","15.2",NULL,NULL,"13.4","17","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2018,2018,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","OTH",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","15.8","15.8",NULL,NULL,"14.8","16.8","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","14.5","14.5",NULL,NULL,"12.2","17","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2019,2019,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"-","No data available",NULL,NULL,"Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","MRC",NULL,NULL,NULL,NULL
2014,2014,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","12.7","12.7",NULL,NULL,"11.5","13.9","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","14.0","14",NULL,NULL,"12.8","15.3","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2014,"NM","New Mexico","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","10.5","10.5",NULL,NULL,"8.1","13.6","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2016,2016,"NM","New Mexico","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","13.9","13.9",NULL,NULL,"9.7","19.5","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2018,2018,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","MRC",NULL,NULL,NULL,NULL
2014,2014,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","9.9","9.9",NULL,NULL,"7.1","13.6","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","OTH",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","16.4","16.4",NULL,NULL,"14.6","18.4","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2019,2019,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"-","No data available",NULL,NULL,"Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2020,2020,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","13.3","13.3",NULL,NULL,"11.1","15.8","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","7.0","7",NULL,NULL,"4.5","10.8","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","19.2","19.2",NULL,NULL,"17.6","20.8","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"OH","Ohio","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","24.6","24.6",NULL,NULL,"21","28.7","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-82.40426005599966 40.06021014100048)",NULL,"39","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2019,2019,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence",NULL,NULL,"-","No data available",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","BLK",NULL,NULL,NULL,NULL
2021,2021,"NM","New Mexico","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","13.9","13.9",NULL,NULL,"12.7","15.2","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2021,2021,"NM","New Mexico","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","14.9","14.9",NULL,NULL,"13.2","16.8","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","11.5","11.5",NULL,NULL,"10.2","13","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2014,2014,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","17.9","17.9",NULL,NULL,"15.1","21","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","BLK",NULL,NULL,NULL,NULL
2012,2012,"NM","New Mexico","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","19.1","19.1",NULL,NULL,"17.4","20.9","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","TOB","TOB1_2","AGEADJPREV","RACE","HIS",NULL,NULL,NULL,NULL
2012,2012,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","15.1","15.1",NULL,NULL,"13","17.5","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","RACE","HIS",NULL,NULL,NULL,NULL
2016,2016,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","MRC",NULL,NULL,NULL,NULL
2014,2014,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","24.8","24.8",NULL,NULL,"15.1","37.9","Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","MRC",NULL,NULL,NULL,NULL
2020,2020,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","10.8","10.8",NULL,NULL,"10","11.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2021,2021,"NM","New Mexico","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","12.4","12.4",NULL,NULL,"9.1","16.8","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","15.7","15.7",NULL,NULL,"14.7","16.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2014,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","15.5","15.5",NULL,NULL,"14.4","16.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2012,2012,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","23.1","23.1",NULL,NULL,"19.9","26.5","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2016,2016,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","14.0","14",NULL,NULL,"12.6","15.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2020,2020,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","10.4","10.4",NULL,NULL,"8.7","12.5","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2018,2018,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","12.7","12.7",NULL,NULL,"7.6","20.6","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2012,2012,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","17.7","17.7",NULL,NULL,"16.7","18.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","AGEADJPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2016,2016,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","21.4","21.4",NULL,NULL,"17.1","26.5","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2015,2015,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","MRC",NULL,NULL,NULL,NULL
2019,2019,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"-","No data available",NULL,NULL,"Gender","Male",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","18.1","18.1",NULL,NULL,"10.9","28.6","Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","TOB","TOB1_2","CRDPREV","RACE","MRC",NULL,NULL,NULL,NULL
