"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","Response","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","GeoLocation","ResponseID","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1","StratificationCategoryID2","StratificationID2","StratificationCategoryID3","StratificationID3"
2014,2014,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","40.3","40.3",NULL,NULL,"35.5","45.1","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2014,2014,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","41.0","41",NULL,NULL,"38.9","43.2","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2014,2014,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","56.2","56.2",NULL,NULL,"52.6","59.8","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2015,2015,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","40.9","40.9",NULL,NULL,"38.8","43","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2015,2015,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","39.5","39.5",NULL,NULL,"35.4","43.6","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2015,2015,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.5","33.5",NULL,NULL,"32.7","34.3","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2015,2015,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","55.3","55.3",NULL,NULL,"51.5","59.1","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2015,2015,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","28.3","28.3",NULL,NULL,"23.3","33.3","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2016,2016,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.0","33",NULL,NULL,"32.3","33.7","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2016,2016,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","50.7","50.7",NULL,NULL,"46.6","54.8","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2016,2016,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","26.3","26.3",NULL,NULL,"21.9","30.7","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2016,2016,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","39.5","39.5",NULL,NULL,"34.1","44.9","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2016,2016,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","40.3","40.3",NULL,NULL,"38.4","42.2","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2017,2017,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.0","33",NULL,NULL,"32.3","33.7","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2017,2017,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.2","36.2",NULL,NULL,"29.5","42.9","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2017,2017,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.0","38",NULL,NULL,"35.9","40.1","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2017,2017,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","51.8","51.8",NULL,NULL,"48.4","55.2","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2017,2017,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.2","34.2",NULL,NULL,"29.3","39.1","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2018,2018,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.8","38.8",NULL,NULL,"36.7","41","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2018,2018,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.4","32.4",NULL,NULL,"31.7","33.1","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2019,2019,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.6","31.6",NULL,NULL,"31","32.3","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2019,2019,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","37.5","37.5",NULL,NULL,"35.3","39.7","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2010,2010,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","40.5","40.5",NULL,NULL,"39.6","41.5","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2010,2010,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.6","34.6",NULL,NULL,"33.7","35.5","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2010,2010,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","50.3","50.3",NULL,NULL,"44.3","56.3","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2010,2010,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.6","35.6",NULL,NULL,"35.1","36.1","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2010,2010,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","42.3","42.3",NULL,NULL,"40.8","43.8","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2011,2011,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","40.2","40.2",NULL,NULL,"39.2","41.3","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2011,2011,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","42.1","42.1",NULL,NULL,"40.3","43.9","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2011,2011,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","48.6","48.6",NULL,NULL,"42.3","54.9","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2011,2011,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.5","35.5",NULL,NULL,"35","36","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2011,2011,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.6","34.6",NULL,NULL,"33.6","35.6","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2012,2012,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.9","33.9",NULL,NULL,"33.1","34.7","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2012,2012,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","53.1","53.1",NULL,NULL,"48.2","58","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2012,2012,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","41.4","41.4",NULL,NULL,"40","42.8","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2012,2012,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","41.0","41",NULL,NULL,"40.2","41.9","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2012,2012,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.3","35.3",NULL,NULL,"34.9","35.7","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2013,2013,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.7","35.7",NULL,NULL,"35.2","36.2","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2013,2013,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","42.9","42.9",NULL,NULL,"41.3","44.5","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2013,2013,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","40.1","40.1",NULL,NULL,"35.1","45.1","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2013,2013,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.8","34.8",NULL,NULL,"33.7","35.9","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2013,2013,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","40.3","40.3",NULL,NULL,"39.6","41","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2014,2014,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.9","38.9",NULL,NULL,"38.1","39.6","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2014,2014,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.8","34.8",NULL,NULL,"34.4","35.2","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2014,2014,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.2","32.2",NULL,NULL,"31.3","33.1","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2014,2014,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","41.3","41.3",NULL,NULL,"39.7","42.9","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2014,2014,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","47.4","47.4",NULL,NULL,"41.6","53.2","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2015,2015,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.1","34.1",NULL,NULL,"33.7","34.5","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2015,2015,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","39.1","39.1",NULL,NULL,"38.2","40","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2015,2015,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.0","32",NULL,NULL,"31.1","32.9","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2015,2015,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","41.8","41.8",NULL,NULL,"40.2","43.4","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2015,2015,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","49.1","49.1",NULL,NULL,"44.4","53.8","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2016,2016,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","39.4","39.4",NULL,NULL,"38.6","40.2","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2016,2016,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.6","32.6",NULL,NULL,"31.8","33.4","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2016,2016,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","46.7","46.7",NULL,NULL,"41.6","51.8","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2016,2016,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.3","34.3",NULL,NULL,"33.9","34.7","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2016,2016,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","40.8","40.8",NULL,NULL,"39.2","42.4","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2017,2017,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.7","33.7",NULL,NULL,"33.3","34.1","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2017,2017,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","37.6","37.6",NULL,NULL,"36.8","38.4","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2017,2017,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","45.9","45.9",NULL,NULL,"41.6","50.2","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2017,2017,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","40.4","40.4",NULL,NULL,"38.9","41.9","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2017,2017,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.7","31.7",NULL,NULL,"30.9","32.5","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2018,2018,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.7","32.7",NULL,NULL,"32.2","33.1","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2018,2018,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.7","36.7",NULL,NULL,"36","37.4","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2019,2019,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.8","32.8",NULL,NULL,"32.3","33.3","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2019,2019,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.7","35.7",NULL,NULL,"34.9","36.5","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2010,2010,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","41.7","41.7",NULL,NULL,"37.8","45.6","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2010,2010,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2010,2010,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","22.9","22.9",NULL,NULL,"16.7","29.1","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2010,2010,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","37.5","37.5",NULL,NULL,"30.4","44.6","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
